# omega0=1, alpha=1.7
# theta0=0.5, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
2.918170244263368e+00 7.365036410701326e-02 -8.207481857496862e-02
3.009363064396598e+00 6.643606602230845e-02 -7.618864545235113e-02
3.100555884529828e+00 5.974674008825925e-02 -7.056255614541045e-02
3.191748704663059e+00 5.355838899518748e-02 -6.520218619684355e-02
3.282941524796289e+00 4.784663112117847e-02 -6.011039146309815e-02
3.374134344929519e+00 4.258693730454940e-02 -5.528760952790526e-02
3.465327165062749e+00 3.775483605278816e-02 -5.073219074809444e-02
3.556519985195979e+00 3.332608989530653e-02 -4.644070030342294e-02
3.647712805329209e+00 2.927684545906321e-02 -4.240819268957022e-02
3.738905625462440e+00 2.558375971244256e-02 -3.862846014373453e-02
3.830098445595670e+00 2.222410468534606e-02 -3.509425652439224e-02
3.921291265728900e+00 1.917585283391780e-02 -3.179749818096069e-02
4.012484085862130e+00 1.641774507827717e-02 -2.872944334642097e-02
4.103676905995361e+00 1.392934340253587e-02 -2.588085156804229e-02
4.194869726128591e+00 1.169106976953586e-02 -2.324212466015888e-02
4.286062546261821e+00 9.684232969274674e-03 -2.080343062056384e-02
4.377255366395051e+00 7.891044890810469e-03 -1.855481190059121e-02
4.468448186528281e+00 6.294627583300594e-03 -1.648627936034558e-02
4.559641006661511e+00 4.879012353287185e-03 -1.458789317664976e-02
4.650833826794742e+00 3.629132032806931e-03 -1.284983190376431e-02
4.742026646927972e+00 2.530807446632096e-03 -1.126245081723464e-02
4.833219467061202e+00 1.570729007087655e-03 -9.816330600581822e-03
4.924412287194432e+00 7.364342714714955e-04 -8.502317364011516e-03
5.015605107327662e+00 1.628221008223285e-05 -7.311554914724674e-03
5.106797927460892e+00 -6.005751478871438e-04 -6.235510130459401e-03
5.197990747594122e+00 -1.124223097976316e-03 -5.265992222108731e-03
5.289183567727353e+00 -1.564016149752281e-03 -4.395166608047964e-03
5.380376387860583e+00 -1.928610961043310e-03 -3.615564062458825e-03
5.471569207993813e+00 -2.225999914143934e-03 -2.920085742652273e-03
5.562762028127043e+00 -2.463544983703000e-03 -2.302004646285333e-03
5.653954848260273e+00 -2.648011593900253e-03 -1.754963998493110e-03
5.745147668393503e+00 -2.785602205918485e-03 -1.272973021316634e-03
5.836340488526734e+00 -2.881989415921548e-03 -8.504004933606285e-04
5.927533308659964e+00 -2.942348379041553e-03 -4.819664662907600e-04
6.018726128793194e+00 -2.971388406541852e-03 -1.627324664814317e-04
6.109918948926424e+00 -2.973383611626865e-03 1.119095252614657e-04
6.201111769059654e+00 -2.952202504575250e-03 3.462490555799425e-04
6.292304589192884e+00 -2.911336460227186e-03 5.442699116740055e-04
6.383497409326115e+00 -2.853927000595000e-03 7.096633627125490e-04
6.474690229459345e+00 -2.782791852711391e-03 8.458417516889105e-04
6.565883049592575e+00 -2.700449756990538e-03 9.559522827132240e-04
6.657075869725805e+00 -2.609144014550917e-03 1.042890869497023e-03
6.748268689859035e+00 -2.510864773318598e-03 1.109315929601465e-03
6.839461509992265e+00 -2.407370062467489e-03 1.157662026022681e-03
6.930654330125495e+00 -2.300205593018091e-03 1.190153273005056e-03
7.021847150258726e+00 -2.190723349356613e-03 1.208816436729449e-03
7.113039970391956e+00 -2.080099002188835e-03 1.215493673836693e-03
7.204232790525186e+00 -1.969348178134234e-03 1.211854861729703e-03
7.295425610658416e+00 -1.859341624912018e-03 1.199409484356776e-03
7.386618430791646e+00 -1.750819313978848e-03 1.179518045814968e-03
7.477811250924876e+00 -1.644403524646113e-03 1.153402991720803e-03
7.569004071058107e+00 -1.540610955222416e-03 1.122159124965111e-03
7.660196891191337e+00 -1.439863907676025e-03 1.086763508283247e-03
7.751389711324567e+00 -1.342500592766970e-03 1.048084851109367e-03
7.842582531457797e+00 -1.248784602626655e-03 1.006892382516785e-03
7.933775351591027e+00 -1.158913597425307e-03 9.638642157435262e-04
8.024968171724257e+00 -1.073027252119597e-03 9.195952129259495e-04
8.116160991857488e+00 -9.912145083637311e-04 8.746043612721398e-04
8.207353811990718e+00 -9.135201755418488e-04 8.293416740544535e-04
8.298546632123948e+00 -8.399509235773180e-04 7.841946315369357e-04
8.389739452257178e+00 -7.704807087309864e-04 7.394941783239802e-04
8.480932272390408e+00 -7.050556720469427e-04 6.955202946635438e-04
8.572125092523638e+00 -6.435985484686883e-04 6.525071599998940e-04
8.663317912656868e+00 -5.860126229551322e-04 6.106479275823529e-04
8.754510732790099e+00 -5.321852681959098e-04 5.700991292297960e-04
8.845703552923329e+00 -4.819910967776694e-04 5.309847294548287e-04
8.936896373056559e+00 -4.352947589032429e-04 4.933998480929653e-04
9.028089193189789e+00 -3.919534150277400e-04 4.574141703845922e-04
9.119282013323019e+00 -3.518189110612474e-04 4.230750631424554e-04
9.210474833456249e+00 -3.147396821068080e-04 3.904104152242154e-04
9.301667653589480e+00 -2.805624090628384e-04 3.594312200354795e-04
9.392860473722710e+00 -2.491334508277876e-04 3.301339172291168e-04
9.484053293855940e+00 -2.203000733069704e-04 3.025025101552739e-04
9.575246113989170e+00 -1.939114949412951e-04 2.765104749654878e-04
9.666438934122400e+00 -1.698197670581459e-04 2.521224765943294e-04
9.757631754255630e+00 -1.478805059881948e-04 2.292959061425161e-04
9.848824574388860e+00 -1.279534925997920e-04 2.079822534745676e-04
9.940017394522091e+00 -1.099031536755314e-04 1.881283281289760e-04
1.003121021465532e+01 -9.359893839369875e-05 1.696773409256105e-04
1.012240303478855e+01 -7.891560208018904e-05 1.525698579489243e-04
1.021359585492178e+01 -6.573340836324844e-05 1.367446378908717e-04
1.030478867505501e+01 -5.393825989285458e-05 1.221393630579968e-04
1.039598149518824e+01 -4.342176687715227e-05 1.086912736859431e-04
1.048717431532147e+01 -3.408126183833605e-05 9.633771456415330e-05
1.057836713545470e+01 -2.581976819773229e-05 8.501660235570834e-05
1.066955995558793e+01 -1.854592956244206e-05 7.466682140361867e-05
1.076075277572116e+01 -1.217390590150559e-05 6.522855524651003e-05
1.085194559585439e+01 -6.623242165797416e-06 5.664356052429569e-05
1.094313841598762e+01 -1.818714320364290e-06 4.885538943853428e-05
1.103433123612085e+01 2.309842781747099e-06 4.180956644290734e-05
1.112552405625408e+01 5.827721751386247e-06 3.545372437655820e-05
1.121671687638731e+01 8.795539763401172e-06 2.973770481665835e-05
1.130790969652054e+01 1.126944334408844e-05 2.461362701608933e-05
1.139910251665377e+01 1.330131816551897e-05 2.003592940698898e-05
1.149029533678700e+01 1.493900151266238e-05 1.596138729043561e-05
1.158148815692023e+01 1.622649540385027e-05 1.234910999596638e-05
1.167268097705346e+01 1.720417863010126e-05 9.160520481105086e-06
1.176387379718669e+01 1.790901623623912e-05 6.359320049713026e-06
1.185506661731992e+01 1.837476519854900e-05 3.911440597834841e-06
1.194625943745315e+01 1.863217526182579e-05 1.784986545821388e-06
1.203745225758638e+01 1.870918408487638e-05 -4.983161511034992e-08
1.212864507771961e+01 1.863110600955394e-05 -1.620770446066749e-06
1.221983789785284e+01 1.842081391585113e-05 -2.953631832663053e-06
1.231103071798607e+01 1.809891375598972e-05 -4.072345064206704e-06
1.240222353811930e+01 1.768391147526087e-05 -4.999051541295587e-06
1.249341635825254e+01 1.719237212794791e-05 -5.754191082268810e-06
1.258460917838577e+01 1.663907108427246e-05 -6.356588934493321e-06
1.267580199851900e+01 1.603713730013428e-05 -6.823542719432181e-06
1.276699481865223e+01 1.539818868657128e-05 -7.170908651680122e-06
1.285818763878546e+01 1.473245967138167e-05 -7.413186472496198e-06
1.294938045891869e+01 1.404892109218114e-05 -7.563602628604245e-06
1.304057327905192e+01 1.335539259920204e-05 -7.634191307925520e-06
1.313176609918515e+01 1.265864777819629e-05 -7.635873016174164e-06
1.322295891931838e+01 1.196451222963696e-05 -7.578530442567336e-06
1.331415173945161e+01 1.127795486071756e-05 -7.471081419924263e-06
1.340534455958484e+01 1.060317266206223e-05 -7.321548834760684e-06
1.349653737971807e+01 9.943669252167222e-06 -7.137127387201091e-06
1.358773019985130e+01 9.302327479927267e-06 -6.924247139168348e-06
1.367892301998453e+01 8.681476379645616e-06 -6.688633822872620e-06
1.377011584011776e+01 8.082952774124072e-06 -6.435365910579428e-06
1.386130866025099e+01 7.508157820179606e-06 -6.168928471428372e-06
1.395250148038422e+01 6.958108787597868e-06 -5.893263862107125e-06
1.404369430051745e+01 6.433486357436375e-06 -5.611819315837461e-06
1.413488712065068e+01 5.934677719023810e-06 -5.327591508751092e-06
1.422607994078391e+01 5.461815737227894e-06 -5.043168194645597e-06
1.431727276091714e+01 5.014814452816203e-06 -4.760767008612069e-06
1.440846558105037e+01 4.593401169219127e-06 -4.482271547389317e-06
1.449965840118360e+01 4.197145368905525e-06 -4.209264839774995e-06
1.459085122131683e+01 3.825484692060874e-06 -3.943060324240793e-06
1.468204404145006e+01 3.477748199456520e-06 -3.684730453265587e-06
1.477323686158329e+01 3.153177130440537e-06 -3.435133045007357e-06
1.486442968171652e+01 2.850943355972304e-06 -3.194935502953967e-06
1.495562250184975e+01 2.570165715656605e-06 -2.964637023280793e-06
1.504681532198298e+01 2.309924416886728e-06 -2.744588907940316e-06
1.513800814211621e+01 2.069273663546403e-06 -2.535013099141866e-06
1.522920096224944e+01 1.847252671302454e-06 -2.336019047962419e-06
1.532039378238267e+01 1.642895216389269e-06 -2.147619026462972e-06
1.541158660251590e+01 1.455237854979516e-06 -1.969741988960208e-06
1.550277942264913e+01 1.283326940781698e-06 -1.802246084099879e-06
1.559397224278236e+01 1.126224559426394e-06 -1.644929915167496e-06
1.568516506291559e+01 9.830134895153555e-07 -1.497542641715675e-06
1.577635788304882e+01 8.528012919217303e-07 -1.359793011140334e-06
1.586755070318205e+01 7.347236210516544e-07 -1.231357404347074e-06
1.595874352331528e+01 6.279468443093931e-07 -1.111886975155442e-06
1.604993634344851e+01 5.316700489487002e-07 -1.001013958627293e-06
1.614112916358174e+01 4.451265088377930e-07 -8.983572191059066e-07
1.623232198371497e+01 3.675846774075059e-07 -8.035271044398071e-07
1.632351480384820e+01 2.983487671828492e-07 -7.161296686601892e-07
1.641470762398143e+01 2.367589708067886e-07 -6.357703213002715e-07
1.650590044411466e+01 1.821913733395655e-07 -5.620569576024136e-07
1.659709326424789e+01 1.340576008441897e-07 -4.946026200649069e-07
1.668828608438112e+01 9.180424583496014e-08 -4.330277381428860e-07
1.677947890451435e+01 5.491210605644087e-08 -3.769619894423098e-07
1.687067172464758e+01 2.289526926031126e-08 -3.260458224359617e-07
1.696186454478081e+01 -4.699926858270501e-09 -2.799316775875913e-07
1.705305736491404e+01 -2.829603362996119e-08 -2.382849407948867e-07
1.714425018504727e+01 -4.828570631442041e-08 -2.007846602527699e-07
1.723544300518050e+01 -6.503297468001579e-08 -1.671240551933129e-07
1.732663582531373e+01 -7.887455148319114e-08 -1.370108424741846e-07
1.741782864544696e+01 -9.012116333179247e-08 -1.101674046599964e-07
1.750902146558019e+01 -9.905889047251869e-08 -8.633082106560221e-08
1.760021428571342e+01 -1.059505039069121e-07 -6.525278120221946e-08
1.769140710584665e+01 -1.110367899260950e-07 -4.669939818065277e-08
1.778259992597988e+01 -1.145378536744444e-07 -3.045093787511029e-08
1.787379274611311e+01 -1.166543947186855e-07 -1.630147803007950e-08
1.796498556624634e+01 -1.175689488230324e-07 -4.058509995320066e-09
1.805617838637957e+01 -1.174470912239965e-07 6.457505605989803e-09
1.814737120651280e+01 -1.164385976707463e-07 1.541361923978415e-08
1.823856402664603e+01 -1.146785603582843e-07 2.296489998205588e-08
1.832975684677927e+01 -1.122884566404997e-07 2.925496239101883e-08
1.842094966691250e+01 -1.093771690771078e-07 3.441650589549620e-08
1.851214248704573e+01 -1.060419559507827e-07 3.857186074975664e-08
1.860333530717896e+01 -1.023693718961203e-07 4.183353540890874e-08
1.869452812731219e+01 -9.843613871757964e-08 4.430476090702285e-08
1.878572094744542e+01 -9.430996684593126e-08 4.608002847766201e-08
1.887691376757865e+01 -9.005032819818115e-08 4.724561724853868e-08
1.896810658771188e+01 -8.570918147018920e-08 4.788010937341910e-08
1.905929940784511e+01 -8.133165110958247e-08 4.805489043978662e-08
1.915049222797834e+01 -7.695666139397666e-08 4.783463341453400e-08
1.924168504811157e+01 -7.261752718048492e-08 4.727776476623646e-08
1.933287786824480e+01 -6.834250300116048e-08 4.643691173528154e-08
1.942407068837803e+01 -6.415529225918813e-08 4.535933001599386e-08
1.951526350851126e+01 -6.007551833578741e-08 4.408731137136218e-08
1.960645632864449e+01 -5.611915945108443e-08 4.265857092430465e-08
1.969764914877772e+01 -5.229894913653221e-08 4.110661406263588e-08
1.978884196891095e+01 -4.862474417442528e-08 3.946108306086235e-08
1.988003478904418e+01 -4.510386184402858e-08 3.774808366326677e-08
1.997122760917741e+01 -4.174138828595380e-08 3.599049199189897e-08
2.006242042931064e+01 -3.854045975858997e-08 3.420824224233526e-08
2.015361324944387e+01 -3.550251851434330e-08 3.241859571149758e-08
2.024480606957710e+01 -3.262754497070473e-08 3.063639176736980e-08
2.033599888971033e+01 -2.991426779310382e-08 2.887428142188502e-08
2.042719170984356e+01 -2.736035344433889e-08 2.714294420721924e-08
2.051838452997679e+01 -2.496257669016378e-08 2.545128908370057e-08
2.060957735011002e+01 -2.271697348329826e-08 2.380664012589453e-08
2.070077017024325e+01 -2.061897757953505e-08 2.221490774339510e-08
2.079196299037648e+01 -1.866354217045130e-08 2.068074619556369e-08
2.088315581050971e+01 -1.684524774811155e-08 1.920769815593758e-08
2.097434863064294e+01 -1.515839734859887e-08 1.779832707319534e-08
2.106554145077617e+01 -1.359710025367578e-08 1.645433806225286e-08
2.115673427090940e+01 -1.215534516373172e-08 1.517668804201347e-08
2.124792709104263e+01 -1.082706379072829e-08 1.396568581617869e-08
2.133911991117586e+01 -9.606185757359595e-09 1.282108277093701e-08
2.143031273130909e+01 -8.486685628303292e-09 1.174215483881525e-08
2.152150555144232e+01 -7.462622841404161e-09 1.072777635196983e-08
2.161269837157555e+01 -6.528175251021403e-09 9.776486381123823e-09
2.170389119170878e+01 -5.677666942663335e-09 8.886548128583147e-09
2.179508401184201e+01 -4.905590927478299e-09 8.056001915604165e-09
2.188627683197524e+01 -4.206627277191013e-09 7.282712276109890e-09
2.197746965210847e+01 -3.575657214668633e-09 6.564409640595152e-09
2.206866247224170e+01 -3.007773632450484e-09 5.898727066223674e-09
2.215985529237493e+01 -2.498288471242478e-09 5.283232441769537e-09
2.225104811250816e+01 -2.042737352511011e-09 4.715456569333094e-09
2.234224093264139e+01 -1.636881823848491e-09 4.192917498782330e-09
2.243343375277462e+01 -1.276709542651744e-09 3.713141465728268e-09
2.252462657290785e+01 -9.584326927753435e-10 3.273680759610708e-09
2.261581939304108e+01 -6.784849001088810e-10 2.872128825204130e-09
2.270701221317431e+01 -4.335168863902808e-10 2.506132878593492e-09
2.279820503330754e+01 -2.203910759133228e-10 2.173404297442705e-09
2.288939785344077e+01 -3.617534702165340e-11 1.871727025199756e-09
2.298059067357400e+01 1.218639006921895e-10 1.598964209756771e-09
2.307178349370723e+01 2.562692118417149e-10 1.353063279006488e-09
2.316297631384046e+01 3.693999393908237e-10 1.132059638697472e-09
2.325416913397369e+01 4.634403896922606e-10 9.340791619708855e-10
2.334536195410692e+01 5.404081453789051e-10 7.573396249387081e-10
2.343655477424015e+01 6.021624764950950e-10 6.001512286095210e-10
2.352774759437338e+01 6.504127624450556e-10 4.609163343523259e-10
2.361894041450661e+01 6.867268583708338e-10 3.381285278775732e-10
2.371013323463984e+01 7.125393495337638e-10 2.303711153718243e-10
2.380132605477307e+01 7.291596462389258e-10 1.363151449107950e-10
2.389251887490630e+01 7.377798798853340e-10 5.471703655653573e-11
2.398371169503953e+01 7.394825679162384e-10 -1.558410442084021e-11
2.407490451517276e+01 7.352480218508560e-10 -7.566942500737201e-11
2.416609733530600e+01 7.259614782644599e-10 -1.265434539814452e-10
2.425729015543923e+01 7.124199376078409e-10 -1.691373718468543e-10
2.434848297557246e+01 6.953387001760655e-10 -2.043123758278065e-10
2.443967579570569e+01 6.753575924030534e-10 -2.328631003696184e-10
2.453086861583892e+01 6.530468800223553e-10 -2.555210588421757e-10
2.462206143597215e+01 6.289128675419223e-10 -2.729580769062031e-10
2.471325425610538e+01 6.034031859747896e-10 -2.857896923087624e-10
2.480444707623861e+01 5.769117728886001e-10 -2.945784997565936e-10
2.489563989637184e+01 5.497835506220257e-10 -2.998374230049612e-10
2.498683271650507e+01 5.223188099998971e-10 -3.020328994251643e-10
2.507802553663830e+01 4.947773080930803e-10 -3.015879651039696e-10
2.516921835677153e+01 4.673820895432082e-10 -2.988852310096087e-10
2.526041117690476e+01 4.403230417332663e-10 -2.942697429568818e-10
2.535160399703799e+01 4.137601946575136e-10 -2.880517200421288e-10
2.544279681717122e+01 3.878267767509274e-10 -2.805091679197110e-10
2.553398963730445e+01 3.626320381999860e-10 -2.718903647762201e-10
2.562518245743768e+01 3.382638533919533e-10 -2.624162191464938e-10
2.571637527757091e+01 3.147911141860064e-10 -2.522824998250288e-10
2.580756809770414e+01 2.922659256220194e-10 -2.416619390746069e-10
2.589876091783737e+01 2.707256155355713e-10 -2.307062111367417e-10
2.598995373797060e+01 2.501945693333522e-10 -2.195477887206384e-10
2.608114655810383e+01 2.306859009129032e-10 -2.083016807023045e-10
2.617233937823706e+01 2.122029703946391e-10 -1.970670547158405e-10
2.626353219837029e+01 1.947407589813658e-10 -1.859287486762868e-10
2.635472501850352e+01 1.782871108790218e-10 -1.749586755483528e-10
2.644591783863675e+01 1.628238518091949e-10 -1.642171258775933e-10
2.653711065876998e+01 1.483277932253233e-10 -1.537539727390315e-10
2.662830347890321e+01 1.347716309158221e-10 -1.436097838409419e-10
2.671949629903644e+01 1.221247462434225e-10 -1.338168455558732e-10
2.681068911916967e+01 1.103539178348702e-10 -1.244001036436837e-10
2.690188193930290e+01 9.942395110232901e-11 -1.153780253884239e-10
2.699307475943613e+01 8.929823255035629e-11 -1.067633877977800e-10
2.708426757956936e+01 7.993921540270662e-11 -9.856399641538569e-11
2.717546039970259e+01 7.130884267355512e-11 -9.078333917700271e-11
2.726665321983582e+01 6.336891340975963e-11 -8.342117960529070e-11
2.735784603996905e+01 5.608139744586950e-11 -7.647409348811302e-11
2.744903886010228e+01 4.940870364283583e-11 -6.993595302515241e-11
2.754023168023551e+01 4.331390622559904e-11 -6.379836225976390e-11
2.763142450036874e+01 3.776093349451582e-11 -5.805104743986718e-11
2.772261732050197e+01 3.271472286132076e-11 -5.268220577536515e-11
2.781381014063520e+01 2.814134585220631e-11 -4.767881588188889e-11
2.790500296076843e+01 2.400810642869824e-11 -4.302691302317279e-11
2.799619578090166e+01 2.028361570122386e-11 -3.871183208839864e-11
2.808738860103489e+01 1.693784585042288e-11 -3.471842106754790e-11
2.817858142116812e+01 1.394216582704950e-11 -3.103122761811829e-11
2.826977424130135e+01 1.126936117239063e-11 -2.763466115128192e-11
2.836096706143458e+01 8.893640087048885e-12 -2.451313270532614e-11
2.845215988156781e+01 6.790627676224861e-12 -2.165117471953594e-11
2.854335270170104e+01 4.937350113756494e-12 -1.903354267293979e-11
2.863454552183427e+01 3.312210294578024e-12 -1.664530040984176e-11
2.872573834196750e+01 1.894956385368068e-12 -1.447189083800163e-11
2.881693116210073e+01 6.666445353727385e-13 -1.249919355582551e-11
2.890812398223396e+01 -3.904031268859654e-13 -1.071357084204605e-11
2.899931680236719e+01 -1.292644210677594e-12 -9.101903325099256e-12
2.909050962250042e+01 -2.055364608635358e-12 -7.651616539691544e-12
2.918170244263365e+01 -2.692729090919850e-12 -6.350699474795921e-12
2.927289526276688e+01 -3.217833264292973e-12 -5.187716120390515e-12
2.936408808290011e+01 -3.642756300095866e-12 -4.151810929490763e-12
2.945528090303334e+01 -3.978613914796996e-12 -3.232709027243585e-12
2.954647372316657e+01 -4.235611158982249e-12 -2.420711919841097e-12
2.963766654329980e+01 -4.423094635914161e-12 -1.706689382552375e-12
2.972885936343303e+01 -4.549603829588123e-12 -1.082068138032781e-12
2.982005218356626e+01 -4.622921275033867e-12 -5.388178730117273e-13
2.991124500369950e+01 -4.650121350902810e-12 -6.943508323758091e-14
3.000243782383273e+01 -4.637617516575906e-12 3.330748170738060e-13
3.009363064396596e+01 -4.591207853529756e-12 6.752167343289629e-13
3.018482346409919e+01 -4.516118803895789e-12 9.630261414162054e-13
3.027601628423242e+01 -4.417047028401264e-12 1.202090029896328e-12
3.036720910436565e+01 -4.298199331532669e-12 1.397568305794355e-12
3.045840192449888e+01 -4.163330624131612e-12 1.554215400577489e-12
3.054959474463211e+01 -4.015779913019671e-12 1.676401900050204e-12
3.064078756476534e+01 -3.858504323931175e-12 1.768136022089015e-12
3.073198038489857e+01 -3.694111178271173e-12 1.833084799584135e-12
3.082317320503180e+01 -3.524888156251530e-12 1.874594847851488e-12
3.091436602516503e+01 -3.352831589014766e-12 1.895712616316246e-12
3.100555884529826e+01 -3.179672930639576e-12 1.899204042628623e-12
3.109675166543149e+01 -3.006903467624917e-12 1.887573543725766e-12
3.118794448556472e+01 -2.835797328746441e-12 1.863082292862240e-12
3.127913730569795e+01 -2.667432862231069e-12 1.827765744449248e-12
3.137033012583118e+01 -2.502712450150339e-12 1.783450379813341e-12
3.146152294596441e+01 -2.342380831925439e-12 1.731769656844443e-12
3.155271576609764e+01 -2.187042009989637e-12 1.674179155077361e-12
3.164390858623087e+01 -2.037174811078713e-12 1.611970915159008e-12
3.173510140636410e+01 -1.893147176418265e-12 1.546286978005868e-12
3.182629422649733e+01 -1.755229253340002e-12 1.478132134355403e-12
3.191748704663056e+01 -1.623605359669759e-12 1.408385899956574e-12
3.200867986676379e+01 -1.498384890662231e-12 1.337813735416475e-12
3.209987268689702e+01 -1.379612236377644e-12 1.267077532803948e-12
3.219106550703025e+01 -1.267275775263105e-12 1.196745393581790e-12
3.228225832716348e+01 -1.161316007368866e-12 1.127300724366059e-12
3.237345114729671e+01 -1.061632888143918e-12 1.059150678457023e-12
3.246464396742994e+01 -9.680924211572975e-13 9.926339721097034e-13
3.255583678756317e+01 -8.805325654174293e-13 9.280281051652568e-13
3.264702960769640e+01 -7.987685102431822e-13 8.655560159959882e-13
3.273822242782963e+01 -7.225973679044507e-13 8.053922007700684e-13
3.282941524796286e+01 -6.518023315205122e-13 7.476683268567173e-13
3.292060806809609e+01 -5.861563430012615e-13 6.924783698043034e-13
3.301180088822932e+01 -5.254253131567038e-13 6.398833027647192e-13
3.310299370836255e+01 -4.693709334980345e-13 5.899153665362944e-13
3.319418652849578e+01 -4.177531167210018e-13 5.425819475802366e-13
3.328537934862901e+01 -3.703321004085524e-13 4.978690904550831e-13
3.337657216876224e+01 -3.268702461225739e-13 4.557446701303316e-13
3.346776498889547e+01 -2.871335637796464e-13 4.161612486023067e-13
3.355895780902870e+01 -2.508929890273821e-13 3.790586391582726e-13
3.365015062916194e+01 -2.179254392590514e-13 3.443662005327071e-13
3.374134344929517e+01 -1.880146719264919e-13 3.120048820845908e-13
3.383253626942840e+01 -1.609519669354771e-13 2.818890400069778e-13
3.392372908956163e+01 -1.365366531335766e-13 2.539280434689713e-13
3.401492190969486e+01 -1.145764972271423e-13 2.280276884931596e-13
3.410611472982809e+01 -9.488797188980835e-14 2.040914362949917e-13
3.419730754996132e+01 -7.729641834768368e-14 1.820214917598399e-13
3.428850037009455e+01 -6.163611734367228e-14 1.617197367129832e-13
3.437969319022778e+01 -4.775028109217070e-14 1.430885316509643e-13
3.447088601036101e+01 -3.549097763253945e-14 1.260313986524828e-13
3.456207883049424e+01 -2.471899787181312e-14 1.104535972752570e-13
3.465327165062747e+01 -1.530367457050545e-14 9.626260437360008e-14
3.474446447076070e+01 -7.122661566386272e-15 8.336850794077535e-14
3.483565729089393e+01 -6.168064598843831e-17 7.168432429102045e-14
3.492685011102716e+01 5.985757341446616e-15 6.112624714858325e-14
3.501804293116039e+01 1.111865128164520e-14 5.161383650496230e-14
3.510923575129362e+01 1.542882334490308e-14 4.307015444028948e-14
3.520042857142685e+01 1.900124275532918e-14 3.542185447967581e-14
3.529162139156008e+01 2.191435581964944e-14 2.859923046941414e-14
3.538281421169331e+01 2.424041877600367e-14 2.253623041007575e-14
3.547400703182654e+01 2.604583049541028e-14 1.717044017250260e-14
3.556519985195977e+01 2.739146249584195e-14 1.244304154712945e-14
3.565639267209300e+01 2.833298411431726e-14 8.298748635537410e-15
3.574758549222623e+01 2.892118102910641e-14 4.685726184154248e-15
3.583877831235946e+01 2.920226563497218e-14 1.555493082051646e-15
3.592997113249269e+01 2.921817805207773e-14 -1.137186103699903e-15
3.602116395262592e+01 2.900687679640897e-14 -3.434419002221974e-15
3.611235677275915e+01 2.860261835875694e-14 -5.375310463849210e-15
3.620354959289238e+01 2.803622513282085e-14 -6.996092746587121e-15
3.629474241302561e+01 2.733534130302395e-14 -8.330259120573369e-15
3.638593523315884e+01 2.652467645124597e-14 -9.408699371168726e-15
3.647712805329207e+01 2.562623677079866e-14 -1.025983588488293e-14
3.656832087342530e+01 2.465954388741093e-14 -1.090975918681338e-14
3.665951369355853e+01 2.364184138242767e-14 -1.138236196496462e-14
3.675070651369176e+01 2.258828919442553e-14 -1.169947076699425e-14
3.684189933382499e+01 2.151214614345948e-14 -1.188097468981205e-14
3.693309215395822e+01 2.042494087851759e-14 -1.194495050320118e-14
3.702428497409145e+01 1.933663159471689e-14 -1.190778375633511e-14
