# omega0=1, alpha=0.3
# theta0=0.5, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
3.675070651369176e+01 -6.692692846965753e-06 2.006905505625301e-03
3.684189933382499e+01 1.736193409558737e-04 1.945157837210519e-03
3.693309215395822e+01 3.476420091489890e-04 1.869130691487800e-03
3.702428497409145e+01 5.141184535618615e-04 1.779832678902509e-03
3.711547779422468e+01 6.718875967865793e-04 1.678353981708163e-03
3.720667061435791e+01 8.198910755532664e-04 1.565855215435679e-03
3.729786343449114e+01 9.571791449595263e-04 1.443556013564394e-03
3.738905625462437e+01 1.082915532926606e-03 1.312723436455206e-03
3.748024907475760e+01 1.196381233418319e-03 1.174660304318003e-03
3.757144189489083e+01 1.296977235968618e-03 1.030693551913656e-03
3.766263471502406e+01 1.384226197850308e-03 8.821626998736009e-04
3.775382753515729e+01 1.457773073714769e-03 7.304085340009019e-04
3.784502035529052e+01 1.517384725678747e-03 5.767620797435139e-04
3.793621317542375e+01 1.562948544572116e-03 4.225339542554624e-04
3.802740599555698e+01 1.594470120337503e-03 2.690041731402057e-04
3.811859881569021e+01 1.612070006341740e-03 1.174124831611198e-04
3.820979163582344e+01 1.615979628578392e-03 -3.105071403234243e-05
3.830098445595667e+01 1.606536396374166e-03 -1.752527887150376e-04
3.839217727608990e+01 1.584178076229365e-03 -3.141266088865109e-04
3.848337009622313e+01 1.549436494799362e-03 -4.466775206518819e-04
3.857456291635636e+01 1.502930640741723e-03 -5.719895460818659e-04
3.866575573648959e+01 1.445359238199451e-03 -6.892307688653117e-04
3.875694855662282e+01 1.377492867058104e-03 -7.976578855254835e-04
3.884814137675605e+01 1.300165706802054e-03 -8.966199074100841e-04
3.893933419688928e+01 1.214266981807512e-03 -9.855610060243508e-04
3.903052701702251e+01 1.120732186257035e-03 -1.064022501498383e-03
3.912171983715574e+01 1.020534166557113e-03 -1.131644001008761e-03
3.921291265728897e+01 9.146741382070986e-04 -1.188163700758133e-03
3.930410547742220e+01 8.041727125289221e-04 -1.233417871605844e-03
3.939529829755543e+01 6.900610065515071e-04 -1.267339554592531e-03
3.948649111768867e+01 5.733719066845505e-04 -1.289956498370759e-03
3.957768393782190e+01 4.551315536497584e-04 -1.301388375905018e-03
3.966887675795513e+01 3.363511125033668e-04 -1.301843322705194e-03
3.976006957808836e+01 2.180188875242195e-04 -1.291613843279869e-03
3.985126239822159e+01 1.010928373015792e-04 -1.271072136415971e-03
3.994245521835482e+01 -1.350645941713042e-05 -1.240664893290921e-03
4.003364803848805e+01 -1.249023416181637e-04 -1.200907625288389e-03
4.012484085862128e+01 -2.322680674486226e-04 -1.152378580710157e-03
4.021603367875451e+01 -3.348322444576643e-04 -1.095712311349881e-03
4.030722649888774e+01 -4.318836595501211e-04 -1.031592951119964e-03
4.039841931902097e+01 -5.227754852575141e-04 -9.607472696050901e-04
4.048961213915420e+01 -6.069288446758303e-04 -8.839375635642811e-04
4.058080495928743e+01 -6.838357231534843e-04 -8.019544490307452e-04
4.067199777942066e+01 -7.530612204898549e-04 -7.156096157825810e-04
4.076319059955389e+01 -8.142451429796532e-04 -6.257286045982814e-04
4.085438341968712e+01 -8.671029400681988e-04 -5.331436658932120e-04
4.094557623982035e+01 -9.114259956268542e-04 -4.386867560841643e-04
4.103676905995358e+01 -9.470812888783938e-04 -3.431827253787751e-04
4.112796188008681e+01 -9.740104447638749e-04 -2.474427476677198e-04
4.121915470022004e+01 -9.922281980135608e-04 -1.522580398447996e-04
4.131034752035327e+01 -1.001820299335842e-03 -5.839391422991135e-05
4.140154034048650e+01 -1.002940895944511e-03 3.341579613964658e-05
4.149273316061973e+01 -9.958094220842923e-04 1.224739037139571e-04
4.158392598075296e+01 -9.807070382688999e-04 2.081245928062052e-04
4.167511880088619e+01 -9.579726606005207e-04 2.897576792649711e-04
4.176631162101942e+01 -9.279986237834574e-04 3.668123811196143e-04
4.185750444115265e+01 -8.912260232704774e-04 4.387805824862802e-04
4.194869726128588e+01 -8.481397833844730e-04 5.052095776537945e-04
4.203989008141911e+01 -7.992634992402591e-04 5.657042868826858e-04
4.213108290155234e+01 -7.451541008550098e-04 6.199289400094536e-04
4.222227572168557e+01 -6.863963879876628e-04 6.676082284161379e-04
4.231346854181880e+01 -6.235974839974510e-04 7.085279302680751e-04
4.240466136195203e+01 -5.573812563724632e-04 7.425350181082403e-04
4.249585418208526e+01 -4.883827505664959e-04 7.695372618947223e-04
4.258704700221849e+01 -4.172426824148383e-04 7.895023443509178e-04
4.267823982235172e+01 -3.446020326977928e-04 8.024565090407754e-04
4.276943264248495e+01 -2.710967854076495e-04 8.084827648612780e-04
4.286062546261818e+01 -1.973528489753984e-04 8.077186736415305e-04
4.295181828275141e+01 -1.239811971542508e-04 8.003537502353492e-04
4.304301110288464e+01 -5.157326346604526e-05 7.866265068780970e-04
4.313420392301787e+01 1.930337987704219e-05 7.668211756375649e-04
4.322539674315110e+01 8.810903082935696e-05 7.412641445148437e-04
4.331658956328433e+01 1.543355297093854e-04 7.103201441391812e-04
4.340778238341756e+01 2.175095737197142e-04 6.743882230485090e-04
4.349897520355079e+01 2.771956562703291e-04 6.338975502552430e-04
4.359016802368402e+01 3.329986171348536e-04 5.893030841684787e-04
4.368136084381725e+01 3.845657930366948e-04 5.410811469848418e-04
4.377255366395048e+01 4.315887618184277e-04 4.897249433796183e-04
4.386374648408371e+01 4.738046768642649e-04 4.357400617383448e-04
4.395493930421694e+01 5.109971918943576e-04 3.796399952800570e-04
4.404613212435017e+01 5.429969796045157e-04 3.219417192521869e-04
4.413732494448340e+01 5.696818508607451e-04 2.631613589409043e-04
4.422851776461663e+01 5.909764842514815e-04 2.038099815584447e-04
4.431971058474986e+01 6.068517787300076e-04 1.443895431610989e-04
4.441090340488309e+01 6.173238448257180e-04 8.538901963979904e-05
4.450209622501632e+01 6.224526524480468e-04 2.728074853242720e-05
4.459328904514955e+01 6.223403556355918e-04 -2.948299404320117e-05
4.468448186528278e+01 6.171293167019897e-04 -8.447315961994609e-05
4.477567468541601e+01 6.069998540884196e-04 -1.372868177513065e-04
4.486686750554924e+01 5.921677398415042e-04 -1.875497542712870e-04
4.495806032568247e+01 5.728814739883837e-04 -2.349187640278100e-04
4.504925314581570e+01 5.494193641736622e-04 -2.790836275399190e-04
4.514044596594893e+01 5.220864397538479e-04 -3.197687639047412e-04
4.523163878608216e+01 4.912112301140721e-04 -3.567345551411971e-04
4.532283160621540e+01 4.571424372816760e-04 -3.897783399807233e-04
4.541402442634863e+01 4.202455329661722e-04 -4.187350778786763e-04
4.550521724648186e+01 3.808993099615251e-04 -4.434776867025916e-04
4.559641006661509e+01 3.394924174129618e-04 -4.639170601352680e-04
4.568760288674832e+01 2.964199087866444e-04 -4.800017732932912e-04
4.577879570688155e+01 2.520798304981614e-04 -4.917174873881310e-04
4.586998852701478e+01 2.068698780680658e-04 -4.990860664319376e-04
4.596118134714801e+01 1.611841453940414e-04 -5.021644209998917e-04
4.605237416728124e+01 1.154099912753685e-04 -5.010430958933911e-04
4.614356698741447e+01 6.992504571281848e-05 -4.958446201932731e-04
4.623475980754770e+01 2.509437675344109e-05 -4.867216396412137e-04
4.632595262768093e+01 -1.873216322689624e-05 -4.738548525338470e-04
4.641714544781416e+01 -6.122239489120657e-05 -4.574507713532342e-04
4.650833826794739e+01 -1.020640581133395e-04 -4.377393331861739e-04
4.659953108808062e+01 -1.409668342401999e-04 -4.149713826023420e-04
4.669072390821385e+01 -1.776641339089093e-04 -3.894160510680351e-04
4.678191672834708e+01 -2.119146420898376e-04 -3.613580571707073e-04
4.687310954848031e+01 -2.435036142414166e-04 -3.310949519235448e-04
4.696430236861354e+01 -2.722439196679798e-04 -2.989343332145650e-04
4.705549518874677e+01 -2.979768303497279e-04 -2.651910530682257e-04
4.714668800888000e+01 -3.205725556471889e-04 -2.301844408076831e-04
4.723788082901323e+01 -3.399305253549404e-04 -1.942355644523811e-04
4.732907364914646e+01 -3.559794255755383e-04 -1.576645517694264e-04
4.742026646927969e+01 -3.686769937902517e-04 -1.207879913301275e-04
4.751145928941292e+01 -3.780095813051519e-04 -8.391643271796155e-05
4.760265210954615e+01 -3.839914929373735e-04 -4.735200370469586e-05
4.769384492967938e+01 -3.866641153662643e-04 -1.138616077167990e-05
4.778503774981261e+01 -3.860948469982717e-04 2.370241218177614e-05
4.787623056994584e+01 -3.823758434747966e-04 5.764974371635833e-05
4.796742339007907e+01 -3.756225940822306e-04 9.020834177062611e-05
4.805861621021230e+01 -3.659723452978066e-04 1.211487778018640e-04
4.814980903034553e+01 -3.535823885199244e-04 1.502610800962304e-04
4.824100185047876e+01 -3.386282296848938e-04 1.773559299762274e-04
4.833219467061199e+01 -3.213016589625759e-04 2.022656564185482e-04
4.842338749074522e+01 -3.018087390515646e-04 2.248450263690013e-04
4.851458031087845e+01 -2.803677307620368e-04 2.449718297892355e-04
4.860577313101168e+01 -2.572069745841600e-04 2.625472601787513e-04
4.869696595114491e+01 -2.325627467961697e-04 2.774960929722457e-04
4.878815877127814e+01 -2.066771083742322e-04 2.897666658045199e-04
4.887935159141137e+01 -1.797957645323807e-04 2.993306661516737e-04
4.897054441154460e+01 -1.521659521525446e-04 3.061827332877196e-04
4.906173723167783e+01 -1.240343716702657e-04 3.103398828306836e-04
4.915293005181106e+01 -9.564517917020964e-05 3.118407633833361e-04
4.924412287194429e+01 -6.723805352684211e-05 3.107447558936329e-04
4.933531569207752e+01 -3.904635241008421e-05 3.071309273625627e-04
4.942650851221075e+01 -1.129536987431411e-05 3.010968514073322e-04
4.951770133234398e+01 1.579929292689950e-05 2.927573089417651e-04
4.960889415247721e+01 4.203323359681511e-05 2.822428828606694e-04
4.970008697261044e+01 6.721462190867236e-05 2.696984611091020e-04
4.979127979274367e+01 9.116543309135019e-05 2.552816628804033e-04
4.988247261287690e+01 1.137225346590116e-04 2.391612029191529e-04
4.997366543301013e+01 1.347386218276149e-04 2.215152090084386e-04

