# omega0=1, alpha=1
# theta0=0.5, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
3.647712805329207e+01 6.414803903202531e-09 -9.136918779498060e-10
3.656832087342530e+01 6.309415665291931e-09 -1.388811626284239e-09
3.665951369355853e+01 6.163099048447119e-09 -1.811489811409229e-09
3.675070651369176e+01 5.980583451463943e-09 -2.182939942858356e-09
3.684189933382499e+01 5.766473584580380e-09 -2.504676652139274e-09
3.693309215395822e+01 5.525223763257018e-09 -2.778477417173771e-09
3.702428497409145e+01 5.261115637010098e-09 -3.006345535059268e-09
3.711547779422468e+01 4.978239230797110e-09 -3.190474528446653e-09
3.720667061435791e+01 4.680477160821111e-09 -3.333214143292582e-09
3.729786343449114e+01 4.371491873446010e-09 -3.437038069354609e-09
3.738905625462437e+01 4.054715745091129e-09 -3.504513489664436e-09
3.748024907475760e+01 3.733343872380501e-09 -3.538272541428228e-09
3.757144189489083e+01 3.410329375334562e-09 -3.540985748434944e-09
3.766263471502406e+01 3.088381031877065e-09 -3.515337464157938e-09
3.775382753515729e+01 2.769963059252111e-09 -3.464003345349452e-09
3.784502035529052e+01 2.457296856966348e-09 -3.389629858074282e-09
3.793621317542375e+01 2.152364526449433e-09 -3.294815801816208e-09
3.802740599555698e+01 1.856913984621341e-09 -3.182095822513962e-09
3.811859881569021e+01 1.572465491828704e-09 -3.053925872126114e-09
3.820979163582344e+01 1.300319419026677e-09 -2.912670560559093e-09
3.830098445595667e+01 1.041565084503309e-09 -2.760592335483087e-09
3.839217727608990e+01 7.970904967393826e-10 -2.599842416661726e-09
3.848337009622313e+01 5.675928470417972e-10 -2.432453403881064e-09
3.857456291635636e+01 3.535896032615752e-10 -2.260333471322782e-09
3.866575573648959e+01 1.554300640928131e-10 -2.085262056222214e-09
3.875694855662282e+01 -2.669275796329546e-11 -1.908886945815548e-09
3.884814137675605e+01 -1.927300479981651e-10 -1.732722663841213e-09
3.893933419688928e+01 -3.427650083983743e-10 -1.558150056144017e-09
3.903052701702251e+01 -4.770006915877774e-10 -1.386416974161700e-09
3.912171983715574e+01 -5.957479413136327e-10 -1.218639955175565e-09
3.921291265728897e+01 -6.994135287950643e-10 -1.055806799103168e-09
3.930410547742220e+01 -7.884885609810830e-10 -8.987799432252718e-10
3.939529829755543e+01 -8.635372292713652e-10 -7.483005384959655e-10
3.948649111768867e+01 -9.251859583912448e-10 -6.049931339102152e-10
3.957768393782190e+01 -9.741130067314537e-10 -4.693708787250177e-10
3.966887675795513e+01 -1.011038561405159e-09 -3.418411560791893e-10
3.976006957808836e+01 -1.036715363575632e-09 -2.227115656656149e-10
3.985126239822159e+01 -1.051919892297323e-09 -1.121961775145209e-10
3.994245521835482e+01 -1.057444128215423e-09 -1.042198358621870e-11
4.003364803848805e+01 -1.054087912002944e-09 8.256452131053192e-11
4.012484085862128e+01 -1.042651906393686e-09 1.667906928166515e-10
4.021603367875451e+01 -1.023931165103202e-09 2.423510830637481e-10
4.030722649888774e+01 -9.987093068226013e-10 3.094008329409681e-10
4.039841931902097e+01 -9.677532878223139e-10 3.681491590420146e-10
4.048961213915420e+01 -9.318087625116590e-10 4.188529787714389e-10
4.058080495928743e+01 -8.915960175586922e-10 4.618107122023908e-10
4.067199777942066e+01 -8.478064618738775e-10 4.973562945104945e-10
4.076319059955389e+01 -8.010996518884578e-10 5.258534281878740e-10
4.085438341968712e+01 -7.521008290994782e-10 5.476900997914721e-10
4.094557623982035e+01 -7.013989447917215e-10 5.632733817211625e-10
4.103676905995358e+01 -6.495451451640909e-10 5.730245354728870e-10
4.112796188008681e+01 -5.970516887645552e-10 5.773744289841945e-10
4.121915470022004e+01 -5.443912671528692e-10 5.767592770950887e-10
4.131034752035327e+01 -4.919966990421895e-10 5.716167107942757e-10
4.140154034048650e+01 -4.402609677971348e-10 5.623821778152525e-10
4.149273316061973e+01 -3.895375720640857e-10 5.494856742913491e-10
4.158392598075296e+01 -3.401411594566888e-10 5.333488045746928e-10
4.167511880088619e+01 -2.923484135927712e-10 5.143821639698722e-10
4.176631162101942e+01 -2.463991653555073e-10 4.929830370257798e-10
4.185750444115265e+01 -2.024977000094068e-10 4.695334021639049e-10
4.194869726128588e+01 -1.608142327187071e-10 4.443982317919607e-10
4.203989008141911e+01 -1.214865260708894e-10 4.179240756505389e-10
4.213108290155234e+01 -8.462162438087396e-11 3.904379139587391e-10
4.222227572168557e+01 -5.029768082241770e-11 3.622462659526774e-10
4.231346854181880e+01 -1.856585478368011e-11 3.336345386378756e-10
4.240466136195203e+01 1.054774174380140e-11 3.048665999915634e-10
4.249585418208526e+01 3.704006847599469e-11 2.761845604421438e-10
4.258704700221849e+01 6.092917009318549e-11 2.478087462083795e-10
4.267823982235172e+01 8.225219518629269e-11 2.199378479878879e-10
4.276943264248495e+01 1.010634361317285e-10 1.927492285308049e-10
4.286062546261818e+01 1.174324036394061e-10 1.663993728074846e-10
4.295181828275141e+01 1.314419482451432e-10 1.410244647664288e-10
4.304301110288464e+01 1.431864395763017e-10 1.167410750680351e-10
4.313420392301787e+01 1.527700128168063e-10 9.364694465922953e-11
4.322539674315110e+01 1.603048904423702e-10 7.182184961194963e-11
4.331658956328433e+01 1.659097859954702e-10 5.132853327349882e-11
4.340778238341756e+01 1.697083954279712e-10 3.221369245818439e-11
4.349897520355079e+01 1.718279803619752e-10 1.450900513706099e-11
4.359016802368402e+01 1.723980465102003e-10 -1.767812153764629e-12
4.368136084381725e+01 1.715491194588658e-10 -1.661192817517170e-11
4.377255366395048e+01 1.694116190507276e-10 -3.003031229730072e-11
4.386374648408371e+01 1.661148327148869e-10 -4.204065062260564e-11
4.395493930421694e+01 1.617859872738789e-10 -5.267027145793419e-11
4.404613212435017e+01 1.565494180172904e-10 -6.195508785545131e-11
4.413732494448340e+01 1.505258331641249e-10 -6.993856413380179e-11
4.422851776461663e+01 1.438316712421515e-10 -7.667071249805441e-11
4.431971058474986e+01 1.365785483898978e-10 -8.220712510462220e-11
4.441090340488309e+01 1.288727921336978e-10 -8.660804616985926e-11
4.450209622501632e+01 1.208150578058470e-10 -8.993748800216398e-11
4.459328904514955e+01 1.125000234476825e-10 -9.226239415038805e-11
4.468448186528278e+01 1.040161587802703e-10 -9.365185220883979e-11
4.477567468541601e+01 9.544556362208843e-11 -9.417635820335634e-11
4.486686750554924e+01 8.686387098422439e-11 -9.390713390549079e-11
4.495806032568247e+01 7.834020997558937e-11 -9.291549788406258e-11
4.504925314581570e+01 6.993722359984185e-11 -9.127229060596604e-11
4.514044596594893e+01 6.171113651839566e-11 -8.904735344165017e-11
4.523163878608216e+01 5.371186788633076e-11 -8.630906101513634e-11
4.532283160621540e+01 4.598318443650546e-11 -8.312390596356015e-11
4.541402442634863e+01 3.856288908800251e-11 -7.955613483644483e-11
4.550521724648186e+01 3.148304048460585e-11 -7.566743356939839e-11
4.559641006661509e+01 2.477019902376891e-11 -7.151666070960154e-11
4.568760288674832e+01 1.844569511307146e-11 -6.715962635003204e-11
4.577879570688155e+01 1.252591558617214e-11 -6.264891454438976e-11
4.586998852701478e+01 7.022604420587406e-12 -5.803374682352359e-11
4.596118134714801e+01 1.943174122260561e-12 -5.335988431507170e-11
4.605237416728124e+01 -2.708975626015176e-12 -4.866956587915863e-11
4.614356698741447e+01 -6.934135216355888e-12 -4.400147961242039e-11
4.623475980754770e+01 -1.073596118855648e-11 -3.939076503836545e-11
4.632595262768093e+01 -1.412115379948836e-11 -3.486904329210432e-11
4.641714544781416e+01 -1.709913851965359e-11 -3.046447261975769e-11
4.650833826794739e+01 -1.968175364439063e-11 -2.620182654534220e-11
4.659953108808062e+01 -2.188294596800166e-11 -2.210259210861818e-11
4.669072390821385e+01 -2.371847623522214e-11 -1.818508564427350e-11
4.678191672834708e+01 -2.520563585736845e-11 -1.446458365396993e-11
4.687310954848031e+01 -2.636297616139389e-11 -1.095346641630527e-11
4.696430236861354e+01 -2.721005123000139e-11 -7.661372083823896e-12
4.705549518874677e+01 -2.776717519078475e-11 -4.595359129094805e-12
4.714668800888000e+01 -2.805519462282664e-11 -1.760075121904936e-12
4.723788082901323e+01 -2.809527657084912e-11 8.420700547895491e-13
4.732907364914646e+01 -2.790871249032992e-11 3.210728312832196e-12
4.742026646927969e+01 -2.751673829227490e-11 5.347436421056957e-12
4.751145928941292e+01 -2.694037051375940e-11 7.255439518214095e-12
4.760265210954615e+01 -2.620025850999284e-11 8.939516439131138e-12
4.769384492967938e+01 -2.531655244549276e-11 1.040580808345348e-11
4.778503774981261e+01 -2.430878675585183e-11 1.166164992499536e-11
4.787623056994584e+01 -2.319577865733603e-11 1.271540963114169e-11
4.796742339007907e+01 -2.199554119887889e-11 1.357633063665889e-11
4.805861621021230e+01 -2.072521027958334e-11 1.425438239538578e-11
4.814980903034553e+01 -1.940098499419984e-11 1.476011791717870e-11
4.824100185047876e+01 -1.803808061875500e-11 1.510453908668267e-11
4.833219467061199e+01 -1.665069350805772e-11 1.529897015541131e-11
4.842338749074522e+01 -1.525197714567277e-11 1.535493969957888e-11
4.851458031087845e+01 -1.385402856455906e-11 1.528407124339817e-11
4.860577313101168e+01 -1.246788434234018e-11 1.509798266132392e-11
4.869696595114491e+01 -1.110352536850651e-11 1.480819439310208e-11
4.878815877127814e+01 -9.769889581137645e-12 1.442604643253657e-11
4.887935159141137e+01 -8.474891877371155e-12 1.396262398460494e-11
4.897054441154460e+01 -7.225450414222819e-12 1.342869162588803e-11
4.906173723167783e+01 -6.027518533886450e-12 1.283463575012340e-11
4.915293005181106e+01 -4.886121569719775e-12 1.219041503390323e-11
4.924412287194429e+01 -3.805397815184782e-12 1.150551861693079e-11
4.933531569207752e+01 -2.788642967502137e-12 1.078893165660954e-11
4.942650851221075e+01 -1.838357390166512e-12 1.004910788782016e-11
4.951770133234398e+01 -9.562955732432983e-13 9.293948795274745e-12
4.960889415247721e+01 -1.435172070431415e-13 8.530788987535065e-12
4.970008697261044e+01 5.995606771082532e-13 7.766387348337969e-12
4.979127979274367e+01 1.273111006150133e-12 7.006923531970124e-12
4.988247261287690e+01 1.877843872007235e-12 6.257999364749854e-12
4.997366543301013e+01 2.414954073139728e-12 5.524644713876518e-12

