# omega0=1, alpha=4
# theta0=0.5, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
1.094313841598762e+01 9.884941110199597e-02 -1.331995335725768e-03
1.103433123612085e+01 9.859632988198021e-02 -4.222303860742302e-03
1.112552405625408e+01 9.807881014912936e-02 -7.129498896140365e-03
1.121671687638731e+01 9.729587151733031e-02 -1.004130421339764e-02
1.130790969652054e+01 9.624765363391231e-02 -1.294543995675125e-02
1.139910251665377e+01 9.493541432377685e-02 -1.582967061256365e-02
1.149029533678700e+01 9.336152335841925e-02 -1.868185296147314e-02
1.158148815692023e+01 9.152945186007000e-02 -2.148998382271720e-02
1.167268097705346e+01 8.944375736875404e-02 -2.424224739600868e-02
1.176387379718669e+01 8.711006461796529e-02 -2.692706200323633e-02
1.185506661731992e+01 8.453504208278462e-02 -2.953312603023031e-02
1.194625943745315e+01 8.172637438253336e-02 -3.204946286804362e-02
1.203745225758638e+01 7.869273063832666e-02 -3.446546465379802e-02
1.212864507771961e+01 7.544372890404051e-02 -3.677093461324830e-02
1.221983789785284e+01 7.198989680709238e-02 -3.895612781092179e-02
1.231103071798607e+01 6.834262855290840e-02 -4.101179011904774e-02
1.240222353811930e+01 6.451413846385745e-02 -4.292919522352426e-02
1.249341635825254e+01 6.051741123962362e-02 -4.470017949385630e-02
1.258460917838577e+01 5.636614914131406e-02 -4.631717455428292e-02
1.267580199851900e+01 5.207471631591711e-02 -4.777323740509366e-02
1.276699481865223e+01 4.765808049090607e-02 -4.906207795628079e-02
1.285818763878546e+01 4.313175228070992e-02 -5.017808385001969e-02
1.294938045891869e+01 3.851172235734177e-02 -5.111634246381585e-02
1.304057327905192e+01 3.381439674660955e-02 -5.187266000228796e-02
1.313176609918515e+01 2.905653051896826e-02 -5.244357760223443e-02
1.322295891931838e+01 2.425516015017217e-02 -5.282638439261268e-02
1.331415173945161e+01 1.942753483143058e-02 -5.301912746809880e-02
1.340534455958484e+01 1.459104701176966e-02 -5.302061875174771e-02
1.349653737971807e+01 9.763162456781395e-03 -5.283043873871283e-02
1.358773019985130e+01 4.961350107947478e-03 -5.244893712879922e-02
1.367892301998453e+01 2.030120253262641e-04 -5.187723037063015e-02
1.377011584011776e+01 -4.494586306335098e-03 -5.111719615425363e-02
1.386130866025099e+01 -9.114385031958938e-03 -5.017146490197873e-02
1.395250148038422e+01 -1.363959806994918e-02 -4.904340831903545e-02
1.404369430051745e+01 -1.805378008055008e-02 -4.773712507624932e-02
1.413488712065068e+01 -2.234089200086477e-02 -4.625742370631068e-02
1.422607994078391e+01 -2.648536489646973e-02 -4.460980280343117e-02
1.431727276091714e+01 -3.047216188808147e-02 -4.280042862328318e-02
1.440846558105037e+01 -3.428683792085310e-02 -4.083611018621096e-02
1.449965840118360e+01 -3.791559715351377e-02 -3.872427199190579e-02
1.459085122131683e+01 -4.134534775463879e-02 -3.647292445819825e-02
1.468204404145006e+01 -4.456375390379168e-02 -3.409063220049043e-02
1.477323686158329e+01 -4.755928480606530e-02 -3.158648027179668e-02
1.486442968171652e+01 -5.032126053963566e-02 -2.897003848654200e-02
1.495562250184975e+01 -5.283989456731290e-02 -2.625132395433982e-02
1.504681532198298e+01 -5.510633275472533e-02 -2.344076195307585e-02
1.513800814211621e+01 -5.711268874971282e-02 -2.054914527388475e-02
1.522920096224944e+01 -5.885207558975503e-02 -1.758759217411940e-02
1.532039378238267e+01 -6.031863341684356e-02 -1.456750307824771e-02
1.541158660251590e+01 -6.150755319215643e-02 -1.150051617080722e-02
1.550277942264913e+01 -6.241509631624224e-02 -8.398462030108614e-03
1.559397224278236e+01 -6.303861007420207e-02 -5.273317456276403e-03
1.568516506291559e+01 -6.337653883959703e-02 -2.137158652386032e-03
1.577635788304882e+01 -6.342843098553033e-02 9.978860771908708e-04
1.586755070318205e+01 -6.319494146656551e-02 4.119683941710476e-03
1.595874352331528e+01 -6.267783005084517e-02 7.216145417403432e-03
1.604993634344851e+01 -6.187995519795401e-02 1.027527195932686e-02
1.614112916358174e+01 -6.080526359469171e-02 1.328520348716622e-02
1.623232198371497e+01 -5.945877537794033e-02 1.623426545641377e-02
1.632351480384820e+01 -5.784656509116104e-02 1.911101532314108e-02
1.641470762398143e+01 -5.597573843865258e-02 2.190428820836581e-02
1.650590044411466e+01 -5.385440491945362e-02 2.460324156695831e-02
1.659709326424789e+01 -5.149164644055691e-02 2.719739866629419e-02
1.668828608438112e+01 -4.889748202680077e-02 2.967669068156276e-02
1.677947890451435e+01 -4.608282876227586e-02 3.203149721788725e-02
1.687067172464758e+01 -4.305945911518875e-02 3.425268507426601e-02
1.696186454478081e+01 -3.983995481471022e-02 3.633164507083304e-02
1.705305736491404e+01 -3.643765746425622e-02 3.826032676905111e-02
1.714425018504727e+01 -3.286661609075774e-02 4.003127092414275e-02
1.723544300518050e+01 -2.914153184363064e-02 4.163763952024464e-02
1.732663582531373e+01 -2.527770007022945e-02 4.307324325131621e-02
1.741782864544696e+01 -2.129095000644066e-02 4.433256632458492e-02
1.750902146558019e+01 -1.719758233164145e-02 4.541078847808329e-02
1.760021428571342e+01 -1.301430484643387e-02 4.630380411941494e-02
1.769140710584665e+01 -8.758166539299232e-03 4.700823850905301e-02
1.778259992597988e+01 -4.446490314560556e-03 4.752146092798610e-02
1.787379274611311e+01 -9.680465877168497e-05 4.784159478614369e-02
1.796498556624634e+01 4.273225474129069e-03 4.796752464452027e-02
1.805617838637957e+01 8.645868276832147e-03 4.789890014004790e-02
1.814737120651280e+01 1.300339491948469e-02 4.763613681783752e-02
1.823856402664603e+01 1.732814931608463e-02 4.718041389023440e-02
1.832975684677927e+01 2.160261754760810e-02 4.653366895606256e-02
1.842094966691250e+01 2.580949666667764e-02 4.569858972634575e-02
1.851214248704573e+01 2.993176261334731e-02 4.467860281460604e-02
1.860333530717896e+01 3.395273697737382e-02 4.347785966050779e-02
1.869452812731219e+01 3.785615234905712e-02 4.210121966512938e-02
1.878572094744542e+01 4.162621600826302e-02 4.055423062453214e-02
1.887691376757865e+01 4.524767170948582e-02 3.884310655561975e-02
1.896810658771188e+01 4.870585932967715e-02 3.697470301463155e-02
1.905929940784511e+01 5.198677215497417e-02 3.495649001410815e-02
1.915049222797834e+01 5.507711159233479e-02 3.279652264894169e-02
1.924168504811157e+01 5.796433910236978e-02 3.050340954632641e-02
1.933287786824480e+01 6.063672516030755e-02 2.808627925821347e-02
1.942407068837803e+01 6.308339506300524e-02 2.555474471840250e-02
1.951526350851126e+01 6.529437141121382e-02 2.291886588982027e-02
1.960645632864449e+01 6.726061310791009e-02 2.018911073097980e-02
1.969764914877772e+01 6.897405072543430e-02 1.737631461419831e-02
1.978884196891095e+01 7.042761810643371e-02 1.449163833197245e-02
1.988003478904418e+01 7.161528007623709e-02 1.154652483203046e-02
1.997122760917741e+01 7.253205615729981e-02 8.552654826037755e-03
2.006242042931064e+01 7.317404018979602e-02 5.521901421726669e-03
2.015361324944387e+01 7.353841577632299e-02 2.466283933323410e-03
2.024480606957710e+01 7.362346748304874e-02 -6.020789695097293e-04
2.033599888971033e+01 7.342858774449341e-02 -3.671016608503574e-03
2.042719170984356e+01 7.295427943450034e-02 -6.728353968147114e-03
2.051838452997679e+01 7.220215408181478e-02 -9.761959514948976e-03
2.060957735011002e+01 7.117492572503380e-02 -1.275979298283597e-02
2.070077017024325e+01 6.987640041848178e-02 -1.570995293827181e-02
2.079196299037648e+01 6.831146141775502e-02 -1.860072393467041e-02
2.088315581050971e+01 6.648605009119539e-02 -2.142062306250486e-02
2.097434863064294e+01 6.440714262131506e-02 -2.415844569935702e-02
2.106554145077617e+01 6.208272257809955e-02 -2.680331026318237e-02
2.115673427090940e+01 5.952174946404989e-02 -2.934470177243009e-02
2.124792709104263e+01 5.673412334866013e-02 -3.177251401848652e-02
2.133911991117586e+01 5.373064572762344e-02 -3.407709015929534e-02
2.143031273130909e+01 5.052297675927612e-02 -3.624926154801498e-02
2.152150555144232e+01 4.712358904747177e-02 -3.828038461722699e-02
2.161269837157555e+01 4.354571815608090e-02 -4.016237564749647e-02
2.170389119170878e+01 3.980331005548458e-02 -4.188774325895533e-02
2.179508401184201e+01 3.591096571563582e-02 -4.344961847593993e-02
2.188627683197524e+01 3.188388307336818e-02 -4.484178222743909e-02
2.197746965210847e+01 2.773779661351984e-02 -4.605869016003806e-02
2.206866247224170e+01 2.348891481401255e-02 -4.709549465498679e-02
2.215985529237493e+01 1.915385571419479e-02 -4.794806395676644e-02
2.225104811250816e+01 1.474958087346479e-02 -4.861299833684654e-02
2.234224093264139e+01 1.029332799339003e-02 -4.908764323297608e-02
2.243343375277462e+01 5.802542481216540e-03 -4.937009932109418e-02
2.252462657290785e+01 1.294808235816174e-03 -4.945922949354135e-02
2.261581939304108e+01 -3.212222061223270e-03 -4.935466273347486e-02
2.270701221317431e+01 -7.700896866457879e-03 -4.905679489103417e-02
2.279820503330754e+01 -1.215363562568079e-02 -4.856678638168260e-02
2.288939785344077e+01 -1.655299827603898e-02 -4.788655684111497e-02
2.298059067357400e+01 -2.088175412369789e-02 -4.701877678405002e-02
2.307178349370723e+01 -2.512294982644031e-02 -4.596685632603720e-02
2.316297631384046e+01 -2.925997621647269e-02 -4.473493103805493e-02
2.325416913397369e+01 -3.327663370551630e-02 -4.332784501315539e-02
2.334536195410692e+01 -3.715719602187632e-02 -4.175113123274768e-02
2.343655477424015e+01 -4.088647203750922e-02 -4.001098932737027e-02
2.352774759437338e+01 -4.444986545205108e-02 -3.811426083307940e-02
2.361894041450661e+01 -4.783343211024453e-02 -3.606840204998958e-02
2.371013323463984e+01 -5.102393473913609e-02 -3.388145461418487e-02
2.380132605477307e+01 -5.400889490174832e-02 -3.156201389832526e-02
2.389251887490630e+01 -5.677664197461944e-02 -2.911919535996065e-02
2.398371169503953e+01 -5.931635896761312e-02 -2.656259895999088e-02
2.407490451517276e+01 -6.161812501571879e-02 -2.390227177702779e-02
2.416609733530600e+01 -6.367295438418212e-02 -2.114866894675799e-02
2.425729015543923e+01 -6.547283184023607e-02 -1.831261305889532e-02
2.434848297557246e+01 -6.701074425696195e-02 -1.540525214804129e-02
2.443967579570569e+01 -6.828070832742292e-02 -1.243801641880907e-02
2.453086861583892e+01 -6.927779428020818e-02 -9.422573849945852e-03
2.462206143597215e+01 -6.999814550093884e-02 -6.370784826914425e-03
2.471325425610538e+01 -7.043899397814274e-02 -3.294655957435659e-03
2.480444707623861e+01 -7.059867150623565e-02 -2.062932297876926e-04
2.489563989637184e+01 -7.047661659316562e-02 2.882145320890026e-03
2.498683271650507e+01 -7.007337703559784e-02 5.958497267550401e-03
2.507802553663830e+01 -6.939060814033358e-02 9.010643591332957e-03
2.516921835677153e+01 -6.843106658695342e-02 1.202655644557648e-02
2.526041117690476e+01 -6.719859994341690e-02 1.499434669787666e-02
2.535160399703799e+01 -6.569813186349001e-02 1.790231106030431e-02
2.544279681717122e+01 -6.393564301233969e-02 2.073897861471649e-02
2.553398963730445e+01 -6.191814778434858e-02 2.349315653791905e-02
2.562518245743768e+01 -5.965366689506304e-02 2.615397483044449e-02
2.571637527757091e+01 -5.715119594707751e-02 2.871092985304396e-02
2.580756809770414e+01 -5.442067008745352e-02 3.115392647678394e-02
2.589876091783737e+01 -5.147292489183220e-02 3.347331865598290e-02
2.598995373797060e+01 -4.831965362758182e-02 3.565994823818521e-02
2.608114655810383e+01 -4.497336106497722e-02 3.770518183197459e-02
2.617233937823706e+01 -4.144731402138599e-02 3.960094556166653e-02
2.626353219837029e+01 -3.775548883859094e-02 4.133975754773628e-02
2.635472501850352e+01 -3.391251600756863e-02 4.291475796314650e-02
2.644591783863675e+01 -2.993362216814001e-02 4.431973652841122e-02
2.653711065876998e+01 -2.583456972279271e-02 4.554915732210899e-02
2.662830347890321e+01 -2.163159431454607e-02 4.659818079845140e-02
2.671949629903644e+01 -1.734134042790349e-02 4.746268291921051e-02
2.681068911916967e+01 -1.298079537965198e-02 4.813927132358205e-02
2.690188193930290e+01 -8.567221972481972e-03 4.862529847617134e-02
2.699307475943613e+01 -4.118090089093232e-03 4.891887174999429e-02
2.708426757956936e+01 3.489924923734018e-04 4.901886041794910e-02
2.717546039970259e+01 4.816349779060153e-03 4.892489954240981e-02
2.726665321983582e+01 9.266307457527637e-03 4.863739076821434e-02
2.735784603996905e+01 1.368126271972163e-02 4.815750003918311e-02
2.744903886010228e+01 1.804375374167152e-02 4.748715227225836e-02
2.754023168023551e+01 2.233652853952676e-02 4.662902303627842e-02
2.763142450036874e+01 2.654261293237264e-02 4.558652729421261e-02
2.772261732050197e+01 3.064537734712523e-02 4.436380527833620e-02
2.781381014063520e+01 3.462860220758340e-02 4.296570557731310e-02
2.790500296076843e+01 3.847654165730602e-02 4.139776552250606e-02
2.799619578090166e+01 4.217398537428509e-02 3.966618896811222e-02
2.808738860103489e+01 4.570631824430661e-02 3.777782156601989e-02
2.817858142116812e+01 4.905957766934558e-02 3.574012364171691e-02
2.826977424130135e+01 5.222050829725797e-02 3.356114078229054e-02
2.836096706143458e+01 5.517661396935065e-02 3.124947225169387e-02
2.845215988156781e+01 5.791620669308593e-02 2.881423735217085e-02
2.854335270170104e+01 6.042845245817757e-02 2.626503985418887e-02
2.863454552183427e+01 6.270341372564664e-02 2.361193062057463e-02
2.872573834196750e+01 6.473208843101992e-02 2.086536855392174e-02
2.881693116210073e+01 6.650644535478357e-02 1.803617999985648e-02
2.890812398223396e+01 6.801945572546456e-02 1.513551674250455e-02
2.899931680236719e+01 6.926512093332812e-02 1.217481273256341e-02
2.909050962250042e+01 7.023849624568242e-02 9.165739692787264e-03
2.918170244263365e+01 7.093571042819971e-02 6.120161750437675e-03
2.927289526276688e+01 7.135398119053095e-02 3.050089251311983e-03
2.936408808290011e+01 7.149162638883015e-02 -3.236808472942688e-05
2.945528090303334e+01 7.134807093263705e-02 -3.115048501350766e-03
2.954647372316657e+01 7.092384935889985e-02 -6.185785865558279e-03
2.963766654329980e+01 7.022060405175014e-02 -9.232457473475507e-03
2.972885936343303e+01 6.924107910295260e-02 -1.224303182069507e-02
2.982005218356626e+01 6.798910982470951e-02 -1.520561615117260e-02
2.991124500369950e+01 6.646960794365274e-02 -1.810850359461801e-02
3.000243782383273e+01 6.468854252233941e-02 -2.094021969915947e-02
3.009363064396596e+01 6.265291667229494e-02 -2.368956816388622e-02
3.018482346409919e+01 6.037074014052060e-02 -2.634567557488957e-02
3.027601628423242e+01 5.785099786928540e-02 -2.889803494876513e-02
3.036720910436565e+01 5.510361464682997e-02 -3.133654788934170e-02
3.045840192449888e+01 5.213941598418052e-02 -3.365156516675932e-02
3.054959474463211e+01 4.897008537046402e-02 -3.583392553299387e-02
3.064078756476534e+01 4.560811807577935e-02 -3.787499259454544e-02
3.073198038489857e+01 4.206677168666421e-02 -3.976668957125921e-02
3.082317320503180e+01 3.836001357435793e-02 -4.150153178008052e-02
3.091436602516503e+01 3.450246551025520e-02 -4.307265669386887e-02
3.100555884529826e+01 3.050934565604422e-02 -4.447385143808382e-02
3.109675166543149e+01 2.639640816790863e-02 -4.569957760204738e-02
3.118794448556472e+01 2.217988066474327e-02 -4.674499325639549e-02
3.127913730569795e+01 1.787639981950679e-02 -4.760597208404310e-02
3.137033012583118e+01 1.350294534054650e-02 -4.827911954827337e-02
3.146152294596441e+01 9.076772615940519e-03 -4.876178603818457e-02
3.155271576609764e+01 4.615344298590392e-03 -4.905207694844352e-02
3.164390858623087e+01 1.362611129654032e-04 -4.914885966686811e-02
3.173510140636410e+01 -4.342807833927774e-03 -4.905176745956433e-02
3.182629422649733e+01 -8.804194954557448e-03 -4.876120025897104e-02
3.191748704663056e+01 -1.323030401424097e-02 -4.827832237503436e-02
3.200867986676379e+01 -1.760367961674814e-02 -4.760505716369014e-02
3.209987268689702e+01 -2.190707606671604e-02 -4.674407869975859e-02
3.219106550703025e+01 -2.612352533830007e-02 -4.569880051316653e-02
3.228225832716348e+01 -3.023640388535331e-02 -4.447336145806464e-02
3.237345114729671e+01 -3.422949803521159e-02 -4.307260879389203e-02
3.246464396742994e+01 -3.808706771575992e-02 -4.150207856578830e-02
3.255583678756317e+01 -4.179390827376519e-02 -3.976797337902577e-02
3.264702960769640e+01 -4.533541015138810e-02 -3.787713766842582e-02
3.273822242782963e+01 -4.869761619724747e-02 -3.583703056915037e-02
3.282941524796286e+01 -5.186727639833148e-02 -3.365569649996145e-02
3.292060806809609e+01 -5.483189982937370e-02 -3.134173357416781e-02
3.301180088822932e+01 -5.757980362699016e-02 -2.890425995718637e-02
3.310299370836255e+01 -6.010015880687765e-02 -2.635287829309377e-02
3.319418652849578e+01 -6.238303275368588e-02 -2.369763832588181e-02
3.328537934862901e+01 -6.441942822479312e-02 -2.094899784449398e-02
3.337657216876224e+01 -6.620131872114389e-02 -1.811778208423049e-02
3.346776498889547e+01 -6.772168009056780e-02 -1.521514172085741e-02
3.355895780902870e+01 -6.897451824161324e-02 -1.225250959781001e-02
3.365015062916194e+01 -6.995489285893011e-02 -9.241556331276267e-03
3.374134344929517e+01 -7.065893702465312e-02 -6.194144942686250e-03
3.383253626942840e+01 -7.108387266410091e-02 -3.122284673187058e-03
3.392372908956163e+01 -7.122802174844248e-02 -3.808413998746040e-05
3.401492190969486e+01 -7.109081320181229e-02 3.046296000082249e-03
3.410611472982809e+01 -7.067278547568327e-02 6.118690708953602e-03
3.419730754996132e+01 -6.997558476913394e-02 9.166978371420210e-03
3.428850037009455e+01 -6.900195888995282e-02 1.217912856362051e-02
3.437969319022778e+01 -6.775574676827444e-02 1.514324959991609e-02
3.447088601036101e+01 -6.624186365159207e-02 1.804763566816824e-02
3.456207883049424e+01 -6.446628202746946e-02 2.088081336023406e-02
3.465327165062747e+01 -6.243600833799850e-02 2.363158740233364e-02
3.474446447076070e+01 -6.015905556791822e-02 2.628908538894995e-02
3.483565729089393e+01 -5.764441180621076e-02 2.884280132426469e-02
3.492685011102716e+01 -5.490200489879254e-02 3.128263777693246e-02
3.501804293116039e+01 -5.194266332748750e-02 3.359894645734892e-02
3.510923575129362e+01 -4.877807346765901e-02 3.578256703153993e-02
3.520042857142685e+01 -4.542073339353781e-02 3.782486399241387e-02
3.529162139156008e+01 -4.188390341626681e-02 3.971776141736690e-02
3.538281421169331e+01 -3.818155355484201e-02 4.145377545105867e-02
3.547400703182654e+01 -3.432830815432231e-02 4.302604436349543e-02
3.556519985195977e+01 -3.033938787877893e-02 4.442835604623992e-02
3.565639267209300e+01 -2.623054931834016e-02 4.565517282345530e-02
3.574758549222623e+01 -2.201802246025820e-02 4.670165346939399e-02
3.583877831235946e+01 -1.771844628309813e-02 4.756367233964933e-02
3.592997113249269e+01 -1.334880274086174e-02 4.823783553977112e-02
3.602116395262592e+01 -8.926349410070452e-03 4.872149407146434e-02
3.611235677275915e+01 -4.468551077520398e-03 4.901275391330374e-02
3.620354959289238e+01 6.989450407230606e-06 4.911048300946663e-02
3.629474241302561e+01 4.482601034323223e-03 4.901431515618760e-02
3.638593523315884e+01 8.940614101516283e-03 4.872465079126468e-02
3.647712805329207e+01 1.336343047713951e-02 4.824265470681315e-02
3.656832087342530e+01 1.773359286777468e-02 4.757025071941983e-02
3.665951369355853e+01 2.203385372196358e-02 4.671011334477509e-02
3.675070651369176e+01 2.624724319713601e-02 4.566565653567164e-02
3.684189933382499e+01 3.035713596822882e-02 4.444101955291142e-02
3.693309215395822e+01 3.434731662007368e-02 4.304105004814823e-02
3.702428497409145e+01 3.820204337322669e-02 4.147128444604213e-02
3.711547779422468e+01 4.190610990122089e-02 3.973792572037642e-02
